,time,w_id,x,y,z,activities
0,1513846717.13,d4fc6d71b812,0.917236328125,-0.391357421875,0.15966796875,Nan
1,1513846717.14,d4fc6d71b812,0.91552734375,-0.39453125,0.15625,Walking
2,1513846717.14,c6b1d4724e68,0.8828125,0.463134765625,-0.022705078125,Walking
3,1513846717.15,d4fc6d71b812,0.916015625,-0.3935546875,0.1572265625,Walking
4,1513846717.15,d4fc6d71b812,0.91552734375,-0.39453125,0.1572265625,Walking
5,1513846717.15,d4fc6d71b812,0.91455078125,-0.393798828125,0.15673828125,Walking
6,1513846717.16,d4fc6d71b812,0.9150390625,-0.395751953125,0.15966796875,Walking
7,1513846717.16,c6b1d4724e68,0.878173828125,0.46044921875,-0.026123046875,Walking
8,1513846717.17,c6b1d4724e68,0.879150390625,0.46533203125,-0.02783203125,Walking
9,1513846717.17,d4fc6d71b812,0.916015625,-0.389892578125,0.15478515625,Walking
10,1513846717.17,d4fc6d71b812,0.9169921875,-0.3955078125,0.15625,Walking
11,1513846717.18,c6b1d4724e68,0.880859375,0.462646484375,-0.027587890625,Walking
12,1513846717.18,d4fc6d71b812,0.917724609375,-0.39208984375,0.16015625,Walking
13,1513846717.19,d4fc6d71b812,0.9130859375,-0.394287109375,0.154052734375,Walking
14,1513846717.19,d4fc6d71b812,0.918701171875,-0.38720703125,0.1552734375,Walking
15,1513846717.19,c6b1d4724e68,0.881103515625,0.4677734375,-0.025634765625,Walking
16,1513846717.19,d4fc6d71b812,0.922119140625,-0.386962890625,0.157958984375,Walking
17,1513846717.21,c6b1d4724e68,0.88525390625,0.460205078125,-0.027587890625,Walking
18,1513846717.21,d4fc6d71b812,0.918701171875,-0.387451171875,0.15771484375,Walking
19,1513846717.23,d4fc6d71b812,0.916748046875,-0.379638671875,0.159912109375,Walking
20,1513846717.23,c6b1d4724e68,0.884521484375,0.461181640625,-0.029296875,Walking
21,1513846717.25,c6b1d4724e68,0.887451171875,0.46435546875,-0.031494140625,Walking
22,1513846717.27,c6b1d4724e68,0.88525390625,0.472900390625,-0.03125,Walking
23,1513846717.31,c6b1d4724e68,0.884033203125,0.46728515625,-0.02587890625,Walking
24,1513846717.33,c6b1d4724e68,0.882568359375,0.461669921875,-0.02197265625,Walking
25,1513846717.35,c6b1d4724e68,0.883544921875,0.4619140625,-0.022216796875,Walking
26,1513846717.36,c6b1d4724e68,0.882568359375,0.46533203125,-0.0224609375,Walking
27,1513846717.36,d4fc6d71b812,0.918212890625,-0.380859375,0.159912109375,Walking
28,1513846717.37,c6b1d4724e68,0.883544921875,0.46728515625,-0.01806640625,Walking
29,1513846717.37,d4fc6d71b812,0.92431640625,-0.387939453125,0.163330078125,Walking
30,1513846717.39,c6b1d4724e68,0.88330078125,0.464599609375,-0.023193359375,Walking
31,1513846717.39,d4fc6d71b812,0.916748046875,-0.392333984375,0.157958984375,Walking
32,1513846717.39,d4fc6d71b812,0.917236328125,-0.397705078125,0.160888671875,Walking
33,1513846717.39,c6b1d4724e68,0.880126953125,0.467529296875,-0.0166015625,Walking
34,1513846717.41,d4fc6d71b812,0.91064453125,-0.396484375,0.160888671875,Walking
35,1513846717.41,c6b1d4724e68,0.88525390625,0.470458984375,-0.020751953125,Walking
36,1513846717.43,d4fc6d71b812,0.914306640625,-0.390869140625,0.16015625,Walking
37,1513846717.43,c6b1d4724e68,0.885498046875,0.474365234375,-0.021728515625,Walking
38,1513846717.46,c6b1d4724e68,0.884521484375,0.4736328125,-0.020751953125,Walking
39,1513846717.46,d4fc6d71b812,0.9150390625,-0.390625,0.160888671875,Walking
40,1513846717.48,d4fc6d71b812,0.916259765625,-0.38818359375,0.1611328125,Walking
41,1513846717.48,c6b1d4724e68,0.88720703125,0.471435546875,-0.023681640625,Walking
42,1513846717.49,d4fc6d71b812,0.917236328125,-0.38525390625,0.159912109375,Walking
43,1513846717.5,c6b1d4724e68,0.88427734375,0.470703125,-0.02392578125,Walking
44,1513846717.5,d4fc6d71b812,0.917724609375,-0.385986328125,0.16259765625,Walking
45,1513846717.5,c6b1d4724e68,0.88037109375,0.469482421875,-0.023681640625,Walking
46,1513846717.51,d4fc6d71b812,0.918212890625,-0.386962890625,0.162353515625,Walking
47,1513846717.52,d4fc6d71b812,0.9150390625,-0.388427734375,0.160888671875,Walking
48,1513846717.52,c6b1d4724e68,0.879638671875,0.468505859375,-0.02587890625,Walking
49,1513846717.54,c6b1d4724e68,0.8759765625,0.467041015625,-0.025146484375,Walking
50,1513846717.56,d4fc6d71b812,0.914306640625,-0.389892578125,0.1611328125,Walking
51,1513846717.57,d4fc6d71b812,0.918212890625,-0.392333984375,0.16015625,Walking
