,time,w_id,x,y,z,activities
0,1514537806.15,eefa00050aaa,-0.838134765625,0.16064453125,-0.10693359375,Walking
1,1514537806.17,eefa00050aaa,-0.85302734375,0.167724609375,-0.125732421875,Walking
2,1514537806.17,eefa00050aaa,-0.902099609375,0.14794921875,-0.143310546875,Walking
3,1514537806.18,eefa00050aaa,-0.8466796875,0.1572265625,-0.130126953125,Walking
4,1514537806.19,cda75cbf5cb6,0.45068359375,-0.325439453125,0.856689453125,Walking
5,1514537806.19,eefa00050aaa,-0.8671875,0.187744140625,-0.108154296875,Walking
6,1514537806.2,eefa00050aaa,-0.83984375,0.206298828125,-0.0986328125,Walking
7,1514537806.21,cda75cbf5cb6,0.466796875,-0.38134765625,0.90185546875,Walking
8,1514537806.23,cda75cbf5cb6,0.376953125,-0.334716796875,0.93408203125,Walking
9,1514537806.28,eefa00050aaa,-0.845703125,0.19189453125,-0.13037109375,Walking
10,1514537806.3,eefa00050aaa,-0.8603515625,0.177978515625,-0.162841796875,Walking
11,1514537806.32,eefa00050aaa,-0.90234375,0.2060546875,-0.177001953125,Walking
12,1514537806.37,eefa00050aaa,-0.844970703125,0.4423828125,-0.3896484375,Walking
13,1514537806.37,eefa00050aaa,-0.916259765625,0.21435546875,-0.21142578125,Walking
14,1514537806.37,eefa00050aaa,-0.9873046875,0.604736328125,-0.233154296875,Walking
15,1514537806.38,cda75cbf5cb6,0.396484375,-0.5205078125,0.728515625,Walking
16,1514537806.38,cda75cbf5cb6,-0.251220703125,-0.504638671875,0.695068359375,Walking
17,1514537806.39,eefa00050aaa,-0.9013671875,0.051513671875,-0.3046875,Walking
18,1514537806.39,eefa00050aaa,-0.842529296875,0.447998046875,-0.37158203125,Walking
19,1514537806.39,eefa00050aaa,-0.916748046875,0.59130859375,-0.29296875,Walking
20,1514537806.4,cda75cbf5cb6,0.27978515625,-0.269775390625,0.280029296875,Walking
21,1514537806.4,cda75cbf5cb6,-0.533447265625,-0.935302734375,0.698974609375,Walking
22,1514537806.4,cda75cbf5cb6,-0.365966796875,-0.570068359375,0.695068359375,Walking
23,1514537806.41,eefa00050aaa,-1.044921875,0.227783203125,-0.21630859375,Walking
24,1514537806.41,eefa00050aaa,-0.86572265625,0.43505859375,-0.35302734375,Walking
25,1514537806.41,cda75cbf5cb6,-0.652587890625,-0.841552734375,0.51171875,Walking
26,1514537806.41,cda75cbf5cb6,-0.59814453125,-1.00512695312,0.7958984375,Walking
27,1514537806.41,eefa00050aaa,-0.85693359375,0.38330078125,-0.376220703125,Walking
28,1514537806.42,cda75cbf5cb6,-0.56005859375,-0.567626953125,0.6787109375,Walking
29,1514537806.42,cda75cbf5cb6,-0.407470703125,-0.919921875,0.75,Walking
30,1514537806.42,cda75cbf5cb6,0.00244140625,-0.5634765625,0.62109375,Walking
31,1514537806.43,eefa00050aaa,-0.920166015625,0.38671875,-0.336181640625,Walking
32,1514537806.43,cda75cbf5cb6,-0.44775390625,-0.618896484375,0.22509765625,Walking
33,1514537806.43,cda75cbf5cb6,-0.554443359375,-0.759521484375,0.40234375,Walking
34,1514537806.43,cda75cbf5cb6,-0.7158203125,-0.97119140625,0.679443359375,Walking
35,1514537806.44,cda75cbf5cb6,-0.419677734375,-1.01831054688,0.768310546875,Walking
36,1514537806.45,cda75cbf5cb6,-0.371826171875,-0.598876953125,0.21484375,Walking
37,1514537806.45,cda75cbf5cb6,-0.498291015625,-0.760009765625,0.298095703125,Walking
38,1514537806.45,cda75cbf5cb6,-0.72607421875,-0.915283203125,0.589111328125,Walking
39,1514537806.45,eefa00050aaa,-0.92724609375,0.399658203125,-0.28515625,Walking
40,1514537806.46,cda75cbf5cb6,-0.328125,-0.623046875,0.196044921875,Walking
41,1514537806.47,eefa00050aaa,-0.927978515625,0.417724609375,-0.27099609375,Walking
42,1514537806.5,eefa00050aaa,-0.926025390625,0.3740234375,-0.28515625,Walking
43,1514537806.52,eefa00050aaa,-0.9306640625,0.31689453125,-0.283935546875,Walking
44,1514537806.53,cda75cbf5cb6,-0.265380859375,-0.699951171875,0.17138671875,Walking
45,1514537806.53,cda75cbf5cb6,-0.51611328125,-0.847412109375,0.361328125,Walking
46,1514537806.54,eefa00050aaa,-0.9423828125,0.314453125,-0.248046875,Walking
47,1514537806.55,cda75cbf5cb6,-0.5751953125,-0.889892578125,0.41455078125,Walking
48,1514537806.55,cda75cbf5cb6,-0.474365234375,-0.97265625,0.364990234375,Walking
49,1514537806.55,cda75cbf5cb6,-0.27392578125,-0.75244140625,0.209716796875,Walking
50,1514537806.56,cda75cbf5cb6,-0.320556640625,-0.7587890625,0.251220703125,Walking
51,1514537806.57,cda75cbf5cb6,-0.470458984375,-0.9248046875,0.3525390625,Walking
